Timestamp,Component,ErrorType,Metric1,Metric2,RootCause
2025-05-03 02:02:07.427783,Router,ConnectionReset,88.92854620742632,0.9798101738893551,Misconfiguration
2025-05-03 02:02:37.427783,Server,PacketDrop,77.1313633225014,0.9832185647962111,PowerIssue
2025-05-03 02:03:07.427783,Switch,Overload,41.15116028992104,0.2232299302939379,PowerIssue
2025-05-03 02:03:37.427783,Router,ConnectionReset,18.38457268892978,0.06644583889262812,HardwareFailure
2025-05-03 02:04:07.427783,LoadBalancer,ConfigError,94.14111814185013,0.2709216113100529,NetworkCongestion
2025-05-03 02:04:37.427783,BaseStation,PacketDrop,53.2351126517139,0.39773195730368727,Misconfiguration
2025-05-03 02:05:07.427783,Firewall,PowerFailure,85.23554603874851,0.4410056009311637,HardwareFailure
2025-05-03 02:05:37.427783,LoadBalancer,ConfigError,34.20950057594258,0.6188063073304236,DDoSAttack
2025-05-03 02:06:07.427783,Router,ConfigError,33.52883170794706,0.8995027601315464,HardwareFailure
2025-05-03 02:06:37.427783,LoadBalancer,ConnectionReset,98.55404806740391,0.33034801190716245,DDoSAttack
2025-05-03 02:07:07.427783,BaseStation,ConfigError,52.183304849484976,0.8499845354992085,DDoSAttack
2025-05-03 02:07:37.427783,Router,HighLatency,14.06954238607463,0.09347892092662691,NetworkCongestion
2025-05-03 02:08:07.427783,LoadBalancer,PacketDrop,21.96746779947074,0.04187469897321472,PowerIssue
2025-05-03 02:08:37.427783,Firewall,HighLatency,48.194427939272074,0.5040451831234612,NetworkCongestion
2025-05-03 02:09:07.427783,Firewall,ConnectionReset,4.247091048841134,0.05966222333060489,HardwareFailure
2025-05-03 02:09:37.427783,Switch,Overload,46.25339853783005,0.39248980123423016,DDoSAttack
2025-05-03 02:10:07.427783,LoadBalancer,ConnectionReset,41.894084208012764,0.8967781168692344,NetworkCongestion
2025-05-03 02:10:37.427783,Server,PacketDrop,77.93362653194869,0.24148303620747336,PowerIssue
2025-05-03 02:11:07.427783,LoadBalancer,ConfigError,35.49419644892418,0.7059757751249032,HardwareFailure
2025-05-03 02:11:37.427783,Router,PowerFailure,98.25487615395994,0.3023653923900669,NetworkCongestion
2025-05-03 02:12:07.427783,Router,ConnectionReset,18.076991930090315,0.044920055242135604,Misconfiguration
2025-05-03 02:12:37.427783,LoadBalancer,PacketDrop,59.09866849681349,0.5566905814103094,Misconfiguration
2025-05-03 02:13:07.427783,BaseStation,PowerFailure,8.969929700825464,0.8348534905367517,NetworkCongestion
2025-05-03 02:13:37.427783,Firewall,ConfigError,73.3863983993982,0.4094684483426194,NetworkCongestion
2025-05-03 02:14:07.427783,Router,Overload,99.47536880619715,0.6172938264580871,DDoSAttack
2025-05-03 02:14:37.427783,Firewall,ConnectionReset,81.91386377516322,0.9000235976577259,DDoSAttack
2025-05-03 02:15:07.427783,Router,Overload,55.57035407203013,0.7896945127369878,PowerIssue
2025-05-03 02:15:37.427783,Switch,PacketDrop,48.474135739969206,0.1938763993928193,HardwareFailure
2025-05-03 02:16:07.427783,Server,Overload,83.50299612668469,0.7333839593650058,NetworkCongestion
2025-05-03 02:16:37.427783,Router,Overload,93.59740847107243,0.501893025160152,HardwareFailure
2025-05-03 02:17:07.427783,Firewall,PacketDrop,98.9206525798093,0.7459668078860847,Misconfiguration
2025-05-03 02:17:37.427783,Switch,PacketDrop,39.65392275644841,0.4945155505222182,HardwareFailure
2025-05-03 02:18:07.427783,Router,ConnectionReset,99.09174747945123,0.12795816410830285,SoftwareBug
2025-05-03 02:18:37.427783,BaseStation,Overload,15.59262521738315,0.5699094466892392,PowerIssue
2025-05-03 02:19:07.427783,Server,PowerFailure,25.35497759319092,0.4921339923973399,PowerIssue
2025-05-03 02:19:37.427783,Router,PacketDrop,8.90161247338962,0.5179217336414418,HardwareFailure
2025-05-03 02:20:07.427783,Switch,ConfigError,27.173851648448167,0.8789024536458703,PowerIssue
2025-05-03 02:20:37.427783,BaseStation,Overload,76.79375516180112,0.8948370467062514,HardwareFailure
2025-05-03 02:21:07.427783,LoadBalancer,PacketDrop,85.29243581784498,0.45353710676571835,HardwareFailure
2025-05-03 02:21:37.427783,Switch,PowerFailure,77.88926451025718,0.4557320412800884,Misconfiguration
2025-05-03 02:22:07.427783,Switch,ConnectionReset,63.10657781676963,0.515186958872616,HardwareFailure
2025-05-03 02:22:37.427783,BaseStation,Overload,51.39665125226456,0.5195892783342569,PowerIssue
2025-05-03 02:23:07.427783,Switch,PacketDrop,70.87042892136465,0.9503871441791126,SoftwareBug
2025-05-03 02:23:37.427783,BaseStation,PacketDrop,39.08335492672218,0.6494004673774935,NetworkCongestion
2025-05-03 02:24:07.427783,Router,ConfigError,84.13083514997018,0.27745699488794395,PowerIssue
2025-05-03 02:24:37.427783,BaseStation,ConfigError,67.71900939767855,0.5315367969539899,SoftwareBug
2025-05-03 02:25:07.427783,BaseStation,Overload,69.78046984944085,0.6272235829079829,PowerIssue
2025-05-03 02:25:37.427783,Server,PacketDrop,53.59359931290712,0.6397717210139645,SoftwareBug
2025-05-03 02:26:07.427783,BaseStation,Overload,88.52289842111726,0.5852542262381827,PowerIssue
2025-05-03 02:26:37.427783,BaseStation,PacketDrop,25.201473367905248,0.17773615462153736,NetworkCongestion
2025-05-03 02:27:07.427783,LoadBalancer,ConfigError,38.11476533610507,0.03359318907950748,Misconfiguration
2025-05-03 02:27:37.427783,Router,PowerFailure,77.7642569677689,0.3378430523668544,Misconfiguration
2025-05-03 02:28:07.427783,Server,HighLatency,49.27488961293377,0.42752215456025355,NetworkCongestion
2025-05-03 02:28:37.427783,LoadBalancer,HighLatency,88.92140134241909,0.061804239576086606,PowerIssue
2025-05-03 02:29:07.427783,Firewall,PacketDrop,34.63993197628523,0.8149673380198461,SoftwareBug
2025-05-03 02:29:37.427783,Router,ConfigError,36.93301688196448,0.34407743751027375,HardwareFailure
2025-05-03 02:30:07.427783,Router,ConnectionReset,88.87357893866253,0.9136327461785047,PowerIssue
2025-05-03 02:30:37.427783,Firewall,ConnectionReset,46.43703201820411,0.15441010784226517,NetworkCongestion
2025-05-03 02:31:07.427783,BaseStation,HighLatency,51.61245842024867,0.05693495693731343,DDoSAttack
2025-05-03 02:31:37.427783,LoadBalancer,PowerFailure,33.27637153356794,0.4823161043863218,Misconfiguration
2025-05-03 02:32:07.427783,Switch,HighLatency,27.66699421790819,0.18912933682570665,Misconfiguration
2025-05-03 02:32:37.427783,Server,PacketDrop,65.5948710838392,0.9373992755778612,PowerIssue
2025-05-03 02:33:07.427783,Switch,PowerFailure,11.984066154120388,0.010303398453738954,SoftwareBug
2025-05-03 02:33:37.427783,Firewall,ConnectionReset,87.92726411829092,0.41261967505903496,NetworkCongestion
2025-05-03 02:34:07.427783,Router,ConfigError,77.92031367651079,0.9267477713451683,NetworkCongestion
2025-05-03 02:34:37.427783,Router,ConfigError,19.07482637058028,0.38441820672976834,SoftwareBug
2025-05-03 02:35:07.427783,Server,PacketDrop,69.40199458245654,0.09310928060046075,SoftwareBug
2025-05-03 02:35:37.427783,Router,HighLatency,60.263292128563485,0.3028949428617871,PowerIssue
2025-05-03 02:36:07.427783,Router,PacketDrop,18.45350507366441,0.49801039383443346,PowerIssue
2025-05-03 02:36:37.427783,Server,ConfigError,27.320350605023247,0.1851516873433331,DDoSAttack
2025-05-03 02:37:07.427783,LoadBalancer,ConnectionReset,40.89865037338344,0.4665617051432619,Misconfiguration
2025-05-03 02:37:37.427783,LoadBalancer,ConfigError,69.92427352454739,0.8363431957858375,Misconfiguration
2025-05-03 02:38:07.427783,Server,PowerFailure,63.872340881700595,0.872617970196613,SoftwareBug
2025-05-03 02:38:37.427783,Firewall,Overload,53.223484767669795,0.04926073471073211,HardwareFailure
2025-05-03 02:39:07.427783,Router,ConfigError,76.84105431140343,0.1609033580525735,HardwareFailure
2025-05-03 02:39:37.427783,Router,ConfigError,75.79377396061659,0.27529013576680417,HardwareFailure
2025-05-03 02:40:07.427783,Firewall,Overload,61.78591540622559,0.5948658508876018,NetworkCongestion
2025-05-03 02:40:37.427783,LoadBalancer,PowerFailure,78.69900833848253,0.3609947587924671,PowerIssue
2025-05-03 02:41:07.427783,BaseStation,HighLatency,33.42633747792092,0.8440409134460755,SoftwareBug
2025-05-03 02:41:37.427783,BaseStation,ConfigError,88.12495283226056,0.7166718682829376,Misconfiguration
2025-05-03 02:42:07.427783,BaseStation,PacketDrop,61.49100858019408,0.10045602311350821,HardwareFailure
2025-05-03 02:42:37.427783,LoadBalancer,ConfigError,82.23635138124305,0.6245575025120912,Misconfiguration
2025-05-03 02:43:07.427783,LoadBalancer,PacketDrop,54.627910479028394,0.11301262534697842,PowerIssue
2025-05-03 02:43:37.427783,Firewall,PowerFailure,21.843824498868038,0.25503566963646007,DDoSAttack
2025-05-03 02:44:07.427783,Router,ConfigError,54.24101286783086,0.17787063353422805,DDoSAttack
2025-05-03 02:44:37.427783,Firewall,PowerFailure,37.11116637765881,0.17306194920070495,SoftwareBug
2025-05-03 02:45:07.427783,Firewall,PowerFailure,69.74990360370946,0.6163955247768592,HardwareFailure
2025-05-03 02:45:37.427783,LoadBalancer,HighLatency,47.579379173473576,0.5636049225541615,HardwareFailure
2025-05-03 02:46:07.427783,BaseStation,ConfigError,83.61128049276877,0.17602815278772688,DDoSAttack
2025-05-03 02:46:37.427783,Switch,PacketDrop,67.80725123219167,0.9901728054184318,SoftwareBug
2025-05-03 02:47:07.427783,Router,PacketDrop,68.4544433031324,0.4218367323682938,Misconfiguration
2025-05-03 02:47:37.427783,LoadBalancer,ConfigError,21.715533349106497,0.09706932815493663,PowerIssue
2025-05-03 02:48:07.427783,BaseStation,Overload,98.42497664912904,0.12056901695511513,DDoSAttack
2025-05-03 02:48:37.427783,Switch,HighLatency,84.16752092714887,0.5838937137265947,DDoSAttack
2025-05-03 02:49:07.427783,Switch,HighLatency,78.90048845606947,0.9790694033834728,PowerIssue
2025-05-03 02:49:37.427783,LoadBalancer,HighLatency,33.02152251600275,0.5719511016191978,PowerIssue
2025-05-03 02:50:07.427783,Server,PacketDrop,53.56316528472319,0.9490414766166372,DDoSAttack
2025-05-03 02:50:37.427783,Router,PowerFailure,13.710318807432865,0.4441328507580268,Misconfiguration
2025-05-03 02:51:07.427783,Switch,Overload,53.847597666270595,0.435841103652012,Misconfiguration
2025-05-03 02:51:37.427783,LoadBalancer,HighLatency,14.588924648328728,0.5000073593158822,HardwareFailure
2025-05-03 02:52:07.427783,LoadBalancer,PacketDrop,55.30378439896012,0.6974254581555552,Misconfiguration
2025-05-03 02:52:37.427783,BaseStation,PacketDrop,64.87218801549056,0.36761596645133265,NetworkCongestion
2025-05-03 02:53:07.427783,Server,PowerFailure,39.01959672499024,0.863886032678957,SoftwareBug
2025-05-03 02:53:37.427783,Router,ConfigError,49.854487833129326,0.029281384768146235,Misconfiguration
2025-05-03 02:54:07.427783,Firewall,ConfigError,87.56533876745858,0.43976419502844233,PowerIssue
2025-05-03 02:54:37.427783,BaseStation,HighLatency,10.856314470280937,0.5109918499799179,Misconfiguration
2025-05-03 02:55:07.427783,Switch,HighLatency,79.17328929996529,0.6070322382630962,HardwareFailure
2025-05-03 02:55:37.427783,Switch,Overload,17.075455099619642,0.27607191236586326,SoftwareBug
2025-05-03 02:56:07.427783,BaseStation,PowerFailure,3.670798280462839,0.42747997098583534,SoftwareBug
2025-05-03 02:56:37.427783,LoadBalancer,HighLatency,18.557460274504777,0.48453775021405665,PowerIssue
2025-05-03 02:57:07.427783,Switch,PowerFailure,76.50431899704897,0.6869099786832132,SoftwareBug
2025-05-03 02:57:37.427783,Server,PacketDrop,40.512607333686,0.773544184735814,NetworkCongestion
2025-05-03 02:58:07.427783,Router,HighLatency,87.2520516846182,0.7378273273437872,SoftwareBug
2025-05-03 02:58:37.427783,Server,PacketDrop,52.47075411822658,0.3415830522895853,DDoSAttack
2025-05-03 02:59:07.427783,Switch,ConnectionReset,2.225035192633096,0.9994505229919636,PowerIssue
2025-05-03 02:59:37.427783,Firewall,PowerFailure,71.67136096019267,0.8486653117871794,SoftwareBug
2025-05-03 03:00:07.427783,Router,ConnectionReset,11.02329087212327,0.26002337314496893,Misconfiguration
2025-05-03 03:00:37.427783,Router,HighLatency,78.93796334619245,0.19510580567282754,HardwareFailure
2025-05-03 03:01:07.427783,BaseStation,PacketDrop,16.810254980518003,0.3140212505833905,DDoSAttack
2025-05-03 03:01:37.427783,BaseStation,HighLatency,34.54463858055134,0.4523448529996449,DDoSAttack
2025-05-03 03:02:07.427783,Firewall,ConnectionReset,76.12714296253603,0.8507993783196138,Misconfiguration
2025-05-03 03:02:37.427783,LoadBalancer,HighLatency,95.42313574764216,0.7783622637945344,DDoSAttack
2025-05-03 03:03:07.427783,Router,Overload,37.143395064673236,0.851246123505876,NetworkCongestion
2025-05-03 03:03:37.427783,Firewall,ConfigError,82.94002201989358,0.2719571149103285,NetworkCongestion
2025-05-03 03:04:07.427783,BaseStation,ConnectionReset,19.079226547583872,0.5934612224518362,HardwareFailure
2025-05-03 03:04:37.427783,BaseStation,HighLatency,80.71797702024911,0.28324906227737445,HardwareFailure
2025-05-03 03:05:07.427783,Router,PacketDrop,65.7494059256251,0.10902316071949314,HardwareFailure
2025-05-03 03:05:37.427783,Server,HighLatency,19.274350721236843,0.6841977434746807,HardwareFailure
2025-05-03 03:06:07.427783,Switch,PacketDrop,30.250396035141158,0.14299755119543878,SoftwareBug
2025-05-03 03:06:37.427783,BaseStation,ConfigError,13.1770888597036,0.6676977617064714,DDoSAttack
2025-05-03 03:07:07.427783,LoadBalancer,HighLatency,38.29670110643133,0.6479643049054091,Misconfiguration
2025-05-03 03:07:37.427783,LoadBalancer,ConfigError,20.36486411232774,0.810248444424017,NetworkCongestion
2025-05-03 03:08:07.427783,BaseStation,ConnectionReset,64.39979536304735,0.1395546045635644,SoftwareBug
2025-05-03 03:08:37.427783,Server,PacketDrop,99.45051042205587,0.7834801485088109,HardwareFailure
2025-05-03 03:09:07.427783,Server,Overload,1.200916308426414,0.9992765259462371,PowerIssue
2025-05-03 03:09:37.427783,Firewall,ConnectionReset,54.091981328729865,0.8510424485859022,PowerIssue
2025-05-03 03:10:07.427783,LoadBalancer,PacketDrop,57.36665975490097,0.7518120763276662,Misconfiguration
2025-05-03 03:10:37.427783,Firewall,ConfigError,91.42087896808118,0.6621653546947076,NetworkCongestion
2025-05-03 03:11:07.427783,LoadBalancer,PowerFailure,50.600533476693755,0.4217814846854294,NetworkCongestion
2025-05-03 03:11:37.427783,Switch,HighLatency,54.37014196449175,0.7305001678916022,Misconfiguration
2025-05-03 03:12:07.427783,Switch,ConfigError,47.16528013283886,0.7241780351404532,HardwareFailure
2025-05-03 03:12:37.427783,Router,PacketDrop,26.890430456148138,0.6314982826872882,HardwareFailure
2025-05-03 03:13:07.427783,Firewall,PacketDrop,5.602913324891368,0.7962783782978284,DDoSAttack
2025-05-03 03:13:37.427783,BaseStation,PacketDrop,40.86576822098361,0.4487638884268347,NetworkCongestion
2025-05-03 03:14:07.427783,Firewall,PacketDrop,5.259147124067853,0.12125271213239064,NetworkCongestion
2025-05-03 03:14:37.427783,BaseStation,HighLatency,55.04924694659178,0.5590677276092374,NetworkCongestion
2025-05-03 03:15:07.427783,Server,ConnectionReset,30.729364324229312,0.2650435287113426,HardwareFailure
2025-05-03 03:15:37.427783,Firewall,Overload,53.36024015254278,0.3844330974291502,PowerIssue
2025-05-03 03:16:07.427783,Server,PowerFailure,13.429696439518668,0.017414903941226023,Misconfiguration
2025-05-03 03:16:37.427783,Switch,HighLatency,93.26299657393596,0.38279058791788334,Misconfiguration
2025-05-03 03:17:07.427783,Switch,PacketDrop,89.45212435499349,0.8088011061354546,SoftwareBug
2025-05-03 03:17:37.427783,Router,HighLatency,18.99965092022845,0.5427223669382548,SoftwareBug
2025-05-03 03:18:07.427783,Firewall,ConfigError,34.34442832940099,0.009800526933971043,PowerIssue
2025-05-03 03:18:37.427783,Server,Overload,61.34927718519796,0.4698438202398473,NetworkCongestion
2025-05-03 03:19:07.427783,BaseStation,PacketDrop,9.568620730590627,0.29145164764540743,PowerIssue
2025-05-03 03:19:37.427783,Switch,PowerFailure,35.456782111615084,0.4775506553971711,SoftwareBug
2025-05-03 03:20:07.427783,Switch,PacketDrop,25.11122868190061,0.40469272144787705,DDoSAttack
2025-05-03 03:20:37.427783,BaseStation,Overload,91.55167287166967,0.9319792195573815,SoftwareBug
2025-05-03 03:21:07.427783,Server,PowerFailure,85.25106362892052,0.04117729896301581,Misconfiguration
2025-05-03 03:21:37.427783,Server,Overload,57.98327412668638,0.6835880112819323,PowerIssue
2025-05-03 03:22:07.427783,Firewall,PowerFailure,52.03463368715742,0.8510265963017415,HardwareFailure
2025-05-03 03:22:37.427783,Firewall,ConnectionReset,93.07257945453972,0.9592385846504754,SoftwareBug
2025-05-03 03:23:07.427783,LoadBalancer,ConnectionReset,93.24277829788153,0.1776362265442959,Misconfiguration
2025-05-03 03:23:37.427783,LoadBalancer,HighLatency,96.93301253516604,0.5313048019661939,NetworkCongestion
2025-05-03 03:24:07.427783,Router,HighLatency,12.537888410818764,0.043589577317211914,PowerIssue
2025-05-03 03:24:37.427783,Switch,PowerFailure,16.05578107631702,0.4991835244550885,SoftwareBug
2025-05-03 03:25:07.427783,Firewall,PacketDrop,67.67366986798866,0.12545808954098192,HardwareFailure
2025-05-03 03:25:37.427783,Server,ConfigError,54.14344766098449,0.8378966746987134,SoftwareBug
2025-05-03 03:26:07.427783,BaseStation,ConfigError,1.8465904893235963,0.11387000260536484,HardwareFailure
2025-05-03 03:26:37.427783,Server,PacketDrop,6.197503598951936,0.5132883603864953,PowerIssue
2025-05-03 03:27:07.427783,Switch,PacketDrop,88.80803822588051,0.5210960689927537,DDoSAttack
2025-05-03 03:27:37.427783,LoadBalancer,ConnectionReset,86.88707955393863,0.9716504979316054,HardwareFailure
2025-05-03 03:28:07.427783,Server,ConfigError,35.72709219960451,0.6549806940388881,HardwareFailure
2025-05-03 03:28:37.427783,Router,PowerFailure,89.10506169305347,0.2878402930768019,Misconfiguration
2025-05-03 03:29:07.427783,Switch,Overload,59.36750743979018,0.24079930993813847,DDoSAttack
2025-05-03 03:29:37.427783,LoadBalancer,HighLatency,80.59056470189019,0.1282482056450649,PowerIssue
2025-05-03 03:30:07.427783,BaseStation,Overload,42.74310711602143,0.7565147240490595,SoftwareBug
2025-05-03 03:30:37.427783,LoadBalancer,ConnectionReset,11.339832734490873,0.6907566561823386,DDoSAttack
2025-05-03 03:31:07.427783,Router,ConfigError,43.372706264601625,0.609877127308106,NetworkCongestion
2025-05-03 03:31:37.427783,Switch,PacketDrop,45.729979799689794,0.04084044294998834,PowerIssue
2025-05-03 03:32:07.427783,BaseStation,ConfigError,55.0944193840603,0.7628288663942945,DDoSAttack
2025-05-03 03:32:37.427783,Router,PowerFailure,10.5582712904428,0.6418875771484792,PowerIssue
2025-05-03 03:33:07.427783,LoadBalancer,ConnectionReset,99.14018630496115,0.9638888681104884,NetworkCongestion
2025-05-03 03:33:37.427783,Router,PacketDrop,24.413682080690634,0.5872021298768121,SoftwareBug
2025-05-03 03:34:07.427783,Switch,Overload,19.85524035370929,0.3039519066617081,Misconfiguration
2025-05-03 03:34:37.427783,Firewall,PowerFailure,52.680291885593654,0.38152055218932024,DDoSAttack
2025-05-03 03:35:07.427783,Router,Overload,53.72081793948886,0.1758407053782325,SoftwareBug
2025-05-03 03:35:37.427783,Router,HighLatency,43.982073783324424,0.7229141822013851,NetworkCongestion
2025-05-03 03:36:07.427783,LoadBalancer,ConnectionReset,77.18921463252545,0.7077216600217253,SoftwareBug
2025-05-03 03:36:37.427783,LoadBalancer,PowerFailure,51.66544007286027,0.20065001547767625,PowerIssue
2025-05-03 03:37:07.427783,BaseStation,PowerFailure,60.969545514498414,0.1584893231822786,Misconfiguration
2025-05-03 03:37:37.427783,LoadBalancer,Overload,72.37463854077856,0.07700493320219459,HardwareFailure
2025-05-03 03:38:07.427783,Server,PacketDrop,2.5025101563866614,0.9119757436817586,DDoSAttack
2025-05-03 03:38:37.427783,Switch,HighLatency,57.06441825450448,0.23306983369485113,SoftwareBug
2025-05-03 03:39:07.427783,Switch,Overload,88.41944712283693,0.34416352675180395,HardwareFailure
2025-05-03 03:39:37.427783,Firewall,PowerFailure,1.7388742925433909,0.28050450837749064,Misconfiguration
2025-05-03 03:40:07.427783,Firewall,ConnectionReset,40.51821038009611,0.41362460261079104,HardwareFailure
2025-05-03 03:40:37.427783,Switch,PowerFailure,92.622745020583,0.7140487993824833,SoftwareBug
2025-05-03 03:41:07.427783,Firewall,ConfigError,35.31544022825378,0.8705956337262845,NetworkCongestion
2025-05-03 03:41:37.427783,BaseStation,ConnectionReset,45.872882420024084,0.18259874952854016,DDoSAttack
2025-05-03 03:42:07.427783,LoadBalancer,ConnectionReset,98.15413930443128,0.6864123437411651,PowerIssue
2025-05-03 03:42:37.427783,Switch,PowerFailure,19.93238589505738,0.35256214224248517,PowerIssue
2025-05-03 03:43:07.427783,Firewall,PacketDrop,6.525518912500594,0.9805271682972928,DDoSAttack
2025-05-03 03:43:37.427783,Switch,ConnectionReset,85.94225908613043,0.29891915928407686,HardwareFailure
2025-05-03 03:44:07.427783,Server,ConfigError,86.84653412123686,0.007192956007859963,PowerIssue
2025-05-03 03:44:37.427783,Router,Overload,47.20778346800132,0.5156399740198452,DDoSAttack
2025-05-03 03:45:07.427783,LoadBalancer,PacketDrop,51.42071744772863,0.15073108427593773,DDoSAttack
2025-05-03 03:45:37.427783,Switch,PacketDrop,83.58063696178361,0.0444944268183991,PowerIssue
2025-05-03 03:46:07.427783,Router,PacketDrop,73.8559498115795,0.6982692319477085,NetworkCongestion
2025-05-03 03:46:37.427783,Firewall,ConnectionReset,26.514900221701065,0.7322592825084565,HardwareFailure
2025-05-03 03:47:07.427783,Router,PacketDrop,1.6893355071518457,0.4606990131165025,NetworkCongestion
2025-05-03 03:47:37.427783,LoadBalancer,PowerFailure,47.97001625335457,0.6768855167565773,NetworkCongestion
2025-05-03 03:48:07.427783,Switch,PacketDrop,85.89123260956414,0.5382394482471339,Misconfiguration
2025-05-03 03:48:37.427783,Server,ConfigError,89.58346766901622,0.6298011077219317,HardwareFailure
2025-05-03 03:49:07.427783,Firewall,HighLatency,95.62261970761539,0.5967039731879612,NetworkCongestion
2025-05-03 03:49:37.427783,Switch,ConfigError,87.95632376127813,0.6658227640555924,SoftwareBug
2025-05-03 03:50:07.427783,LoadBalancer,ConnectionReset,58.004355529809835,0.19963064867317126,PowerIssue
2025-05-03 03:50:37.427783,Firewall,PacketDrop,44.46055992361009,0.2687066200367002,HardwareFailure
2025-05-03 03:51:07.427783,BaseStation,PacketDrop,77.48498465340991,0.439963149507692,Misconfiguration
2025-05-03 03:51:37.427783,Router,PowerFailure,73.98216343655965,0.4461280094191864,NetworkCongestion
2025-05-03 03:52:07.427783,LoadBalancer,Overload,53.814343008145435,0.7744117115869043,SoftwareBug
2025-05-03 03:52:37.427783,BaseStation,PacketDrop,8.732737255846912,0.36739365922953204,PowerIssue
2025-05-03 03:53:07.427783,Switch,ConfigError,92.60813467869188,0.16250515605918237,PowerIssue
2025-05-03 03:53:37.427783,Server,ConnectionReset,45.56025375016621,0.2514659704910759,SoftwareBug
2025-05-03 03:54:07.427783,Firewall,HighLatency,36.33337819162643,0.2147335023842284,HardwareFailure
2025-05-03 03:54:37.427783,Router,PacketDrop,62.95673951687717,0.731660019256022,PowerIssue
2025-05-03 03:55:07.427783,Firewall,HighLatency,67.3837961166977,0.47033961462598206,PowerIssue
2025-05-03 03:55:37.427783,Switch,PacketDrop,21.068791703030143,0.7086306979709834,PowerIssue
2025-05-03 03:56:07.427783,Firewall,ConnectionReset,83.69388448099562,0.41621968075762694,DDoSAttack
2025-05-03 03:56:37.427783,Router,Overload,28.993709366237784,0.8897356025039052,NetworkCongestion
2025-05-03 03:57:07.427783,Switch,ConfigError,18.66839259143167,0.9835203077227346,NetworkCongestion
2025-05-03 03:57:37.427783,Firewall,ConnectionReset,40.63998528544974,0.6698425087026116,PowerIssue
2025-05-03 03:58:07.427783,Server,HighLatency,73.05600808974653,0.8638125572362189,Misconfiguration
2025-05-03 03:58:37.427783,LoadBalancer,PacketDrop,96.54581784398034,0.5079332671720627,DDoSAttack
2025-05-03 03:59:07.427783,Switch,HighLatency,80.92812643714332,0.9346208403539079,PowerIssue
2025-05-03 03:59:37.427783,LoadBalancer,ConfigError,94.03483776701917,0.831586485672828,HardwareFailure
2025-05-03 04:00:07.427783,Switch,ConnectionReset,14.06058040765268,0.9917785717660391,DDoSAttack
2025-05-03 04:00:37.427783,Server,HighLatency,7.117679886367679,0.6230937353277806,Misconfiguration
2025-05-03 04:01:07.427783,LoadBalancer,HighLatency,55.77047619066712,0.7792067402682286,HardwareFailure
2025-05-03 04:01:37.427783,BaseStation,ConfigError,29.029748304403434,0.5428681399782135,SoftwareBug
2025-05-03 04:02:07.427783,Router,PacketDrop,82.80549729692729,0.25912010427142285,SoftwareBug
2025-05-03 04:02:37.427783,BaseStation,HighLatency,67.19878714023261,0.35475517112975774,NetworkCongestion
2025-05-03 04:03:07.427783,Firewall,ConfigError,97.07281639857945,0.8940054147313161,DDoSAttack
2025-05-03 04:03:37.427783,Server,PacketDrop,25.47923557313042,0.05594794659862057,NetworkCongestion
2025-05-03 04:04:07.427783,BaseStation,Overload,48.578411435523236,0.5914798860744082,NetworkCongestion
2025-05-03 04:04:37.427783,Switch,PacketDrop,50.124047742535325,0.37248403250410866,DDoSAttack
2025-05-03 04:05:07.427783,Firewall,Overload,23.91767948573762,0.3866925380055557,SoftwareBug
2025-05-03 04:05:37.427783,Firewall,ConnectionReset,59.00933994880078,0.8845712064137673,DDoSAttack
2025-05-03 04:06:07.427783,BaseStation,ConfigError,44.32859860792395,0.8538223745462266,HardwareFailure
2025-05-03 04:06:37.427783,BaseStation,PacketDrop,44.67215559898736,0.5988423755724687,Misconfiguration
2025-05-03 04:07:07.427783,Server,Overload,36.27366479724836,0.2729188474043339,NetworkCongestion
2025-05-03 04:07:37.427783,Router,Overload,1.692935242553506,0.47545634616202403,SoftwareBug
2025-05-03 04:08:07.427783,BaseStation,ConnectionReset,52.2095236914789,0.40829339378921603,NetworkCongestion
2025-05-03 04:08:37.427783,BaseStation,PowerFailure,33.524783570033115,0.3536180292024953,PowerIssue
2025-05-03 04:09:07.427783,LoadBalancer,ConfigError,0.13198689843296751,0.10278557855729642,Misconfiguration
2025-05-03 04:09:37.427783,Switch,PowerFailure,30.794370766193204,0.5431138867153203,HardwareFailure
2025-05-03 04:10:07.427783,LoadBalancer,PacketDrop,27.8628333089757,0.3018312978744836,NetworkCongestion
2025-05-03 04:10:37.427783,LoadBalancer,ConfigError,39.34481532236358,0.6608079429275284,PowerIssue
2025-05-03 04:11:07.427783,Firewall,ConnectionReset,13.185198964339694,0.31920393582553075,PowerIssue
2025-05-03 04:11:37.427783,Router,PacketDrop,50.768382463508445,0.43116349313480173,Misconfiguration
2025-05-03 04:12:07.427783,Switch,ConfigError,69.244035251813,0.05236037419440753,SoftwareBug
2025-05-03 04:12:37.427783,Server,ConfigError,63.018556905457245,0.9925380699054777,SoftwareBug
2025-05-03 04:13:07.427783,Server,PowerFailure,80.37549475691907,0.5076103832751758,NetworkCongestion
2025-05-03 04:13:37.427783,BaseStation,PacketDrop,45.200828798708116,0.024237594164172815,NetworkCongestion
2025-05-03 04:14:07.427783,BaseStation,ConnectionReset,51.90917303397282,0.5412306587611441,SoftwareBug
2025-05-03 04:14:37.427783,Server,ConnectionReset,81.04019408589834,0.8703539993056497,HardwareFailure
2025-05-03 04:15:07.427783,BaseStation,PacketDrop,42.77011708192385,0.7725521342662026,HardwareFailure
